# Rescue verdicts: papers fermlit's first rubric EXCLUDED (or left borderline), re-screened
# under the second rubric in MTDNA_RUBRIC.md -- "does this paper help someone engineer the
# yeast mitochondrion or its genome?" -- extended to cover the Ehrlich/BCAA payload,
# compartment-specific cofactor measurement, protein targeting, genetic-code and codon
# engineering, and yeast genome-engineering methods that transfer.
#
# ONLY RESCUES ARE LISTED. A paper the second rubric also excluded stays excluded and has no
# row here; the file's job is to name what the first question threw away. Every row is a
# CHANGE from that paper's first-rubric verdict.
#
# The organism clause is deliberately opposite to the first rubric's instinct: a mammalian or
# plant mtDNA paper is included when the METHOD transfers, because those are often the only
# published record of a technique.
#
# Re-screened: 2834 fermdb publications. Rescued to include: 709. To borderline: 549.
# Still excluded: 1533.
#
# TWO MODELS screened this corpus, and `decided_by` says per row which one decided that row.
# The run began on qwen3.6:27b -- the same local model that produced every first-rubric
# verdict -- and was stopped part-way when the GPU was needed elsewhere; the remainder ran on
# claude-sonnet-5 through the Claude Agent SDK. qwen rows: 348. sonnet rows: 910.
# The rubric, the two-pass structure and the 20-85 escalation band are identical across both
# halves; only the backend differs. Read `decided_by` before treating the file as homogeneous.
#
# Two passes, fermlit's own: title score, then abstract for the band (20-85).
# NOT INSTALLED -- installing is a curator act.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1006/jmbi.1996.0048	borderline	Title suggests a PFGE/microscopy method for analyzing mtDNA molecular structure in fungi (including possibly yeast) and plants, relevant to mtDNA topology/state but no abstract to confirm engineering utility.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1006/jmbi.1996.0220	borderline	Describes mtDNA gene organization/expression in a protist, informative about mitochondrial genome biology but title alone gives no engineering method that clearly transfers to yeast.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1006/jmbi.1998.1955	borderline	Focuses on transcriptional regulation of human ANT2 (ADP/ATP carrier) in tumor cells with yeast used only as a functional-complementation readout, giving an indirect handle on mitochondrial ATP/ADP transport rather than a reusable engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1006/plas.1994.1025	include	Directly about inheritance of the yeast mitochondrial genome — core mtDNA inheritance topic.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/0-306-46825-5_17	borderline	Describes retrograde/anterograde mitochondria-nuclear signaling affecting oxygen-regulated gene expression, an indirect chassis-biology finding with no engineering method or manipulable handle.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/7651_2017_11	borderline	Mitophagy assay methods (fluorescence microscopy, western blot for Atg32) probe mitochondrial quality control/turnover, not genome engineering or a transferable manipulation method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-0716-0373-4_1	include	Reports methods for expressing mitochondrial membrane protein complexes in yeast, providing tools to build and measure parts of the organelle.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/978-1-0716-0834-0_17	include	Methods paper on yeast mitochondrial translation directly covers mitoribosomes/translation machinery central to this project.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-0716-1266-8_8	include	Describes a compartment-targeted redox-sensitive fluorophore/imaging method for measuring mitochondrial H2O2 and glutathione redox state, a technique (organelle-targeted biosensor imaging) that transfers directly to yeast mitochondrial redox measurement.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-0716-2309-1_14	include	Methods-in-Molecular-Biology protocol for creating yeast mtDNA mutant models of human MT-ATP6 mutations almost certainly details mitochondrial gene replacement/transformation techniques in yeast mtDNA that directly transfer to mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-0716-2922-2_24	include	Reports biolistic transformation of mitochondria in Saccharomyces cerevisiae, a direct method for getting DNA into the organelle.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	10.1007_978-1-0716-2922-2_24.pdf
doi:10.1007/978-1-0716-3171-3_11	include	Reports on mitoribosome assembly pathway in yeast, which is critical for understanding mitochondrial translation machinery and engineering the genetic code/translation apparatus.	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/978-1-0716-3171-3_16	include	ARG8m is the canonical selectable marker for mitochondrial transformation/translation reporting in yeast, named explicitly in the inclusion criteria.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-0716-3722-7_5	borderline	Biolistic transformation protocol in a fungus is a method category (particle bombardment) explicitly relevant to mtDNA delivery, but without an abstract it's unclear whether this chapter targets the nuclear or mitochondrial genome of Cryptococcus.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-4419-7210-1_21	borderline	Describes whole-culture respiratory and NAD(P)H oscillation dynamics linked to mitochondrial/redox physiology and DNA duplication timing, informative about the chassis but reports no engineering method or compartment-specific measurement tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-4615-7945-8_4	include	The petite mutation is the classic rho-/rho0 mtDNA-loss phenotype central to yeast mitochondrial genome state, maintenance and respiratory-deficiency assays.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-4684-5251-8_3	borderline	Title suggests mobile group I/II introns and homing endonucleases in yeast mtDNA, relevant to mtDNA recombination/structure, but no abstract to confirm engineering content.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-4939-2257-4_28	borderline	Bioinformatic method for predicting mitochondrial protein function via phylogenetic profiling, not an engineering technique or measurable engineering-relevant parameter.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-4939-2257-4_5	include	Reports a single-organelle microwell assay measuring intrinsic NADH fluorescence in isolated S. cerevisiae mitochondria to track respiratory/metabolic status, a compartment-resolved redox/cofactor assay directly usable in mitochondrial engineering workflows.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-4939-2871-2_2	include	Uses yeast mitochondria as a model to study biogenesis of bacterial beta-barrel proteins, i.e. SAM/TOM import machinery — directly relevant to mitochondrial protein import and targeting methods.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-4939-6824-4_12	include	Describes concrete yeast methods (smFISH and mitochondrial subcellular fractionation/qPCR) for measuring localization of mRNAs encoding mitochondrial proteins, a usable assay for studying mitochondrial protein biogenesis/import.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-4939-6824-4_20	borderline	Mitophagy assay methods are indirect mitochondrial quality-control biology, explicitly listed as an adjacent (not directly engineering-enabling) topic.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-59745-365-3_11	include	Reports biolistic transformation and homologous recombination for directed alteration of yeast mitochondrial DNA	fermlit screen, mtDNA rubric v1 (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/978-1-59745-365-3_14	include	In vitro analysis of yeast mitochondrial RNA polymerase provides core molecular machinery/parts characterization directly useful for engineering mitochondrial gene expression.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-59745-365-3_31	borderline	Protocol chapter for fluorescence labeling/imaging of yeast mitochondria is a useful but generic visualization tool (e.g. for confirming targeting/morphology), not itself a genome-engineering or delivery method.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-59745-365-3_7	include	Provides a differential centrifugation protocol for mitochondrial isolation and subfractionation suitable for in vitro import assays, a technique that transfers directly to yeast mitochondrial engineering workflows despite the S. pombe organism.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-59745-365-3_8	include	Describes mitochondrial isolation, fractionation, and gene-disruption methods in a model organism that directly transfer as protocols for yeast mitochondrial engineering/assay work.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-1-59745-521-3_23	include	Protocol for generating and PCR-verifying rho0 (mtDNA-lacking) cells via ethidium bromide directly parallels the classic yeast rho0/petite induction and verification method used in mitochondrial engineering.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/978-3-662-41088-2_27	borderline	Uses rho0 yeast to profile nuclear retrograde-signalling gene expression for cancer biology, informative about mito-nuclear signalling but not itself an engineering method or measurement tool.	fermlit screen, mtDNA rubric v1 (abstract pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00260480	borderline	Title indicates molecular characterization of a nuclear-encoded mitochondrial transcription/translation factor in S. cerevisiae, likely relevant to mtDNA gene expression machinery but no abstract to confirm engineering utility.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00264445	include	CBS2 is a known translational activator of mitochondrial COB mRNA in yeast, falling under mitoribosome/translational-activator biology relevant to mitochondrial gene expression engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00265061	include	Characterizes a group II intron-encoded maturase protein in yeast mtDNA, directly relevant to mitochondrial mRNA processing/splicing machinery.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00265432	borderline	Identifies a nuclear-encoded adenylate kinase (PAK3) targeted to yeast mitochondria, relevant to protein import/targeting but no abstract to confirm mechanistic detail.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00267057	include	Fusion of isolated mitochondria with yeast protoplasts is literally a method for getting mitochondrial DNA/organelles into cells, directly enabling engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00267067	include	Describes cytoduction via kar1-1 for transferring mitochondrial (drug-resistance and mit) genomes between yeast strains — an explicitly listed relevant technique.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00267451	include	Uses respiratory/mitochondrial mutants (likely rho- or drug-resistance markers) as genetic markers to isolate hybrids, a mtDNA-marker/hybrid-selection method relevant to yeast mitochondrial genetics.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00267464	borderline	Immunological submitochondrial localisation of SCO1 to the inner membrane is an assay-type finding, but the title alone gives no detail on import/targeting mechanism to score confidently.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00267546	include	Ethidium bromide-induced petite (rho-) mutation formation is core mtDNA-state biology directly relevant to petite/rho0 assays used in mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00267807	include	Sequencing a petite (rho-) mitochondrial genome directly documents mtDNA state/deletion structure central to petite/rho- biology used in mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00267848	include	Characterizes the mitochondrial tRNA gene complement (two seryl-tRNA genes) in yeast mtDNA, directly informing mitochondrial translation/genetic code engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00267984	include	Structural/EM characterization of rho- petite mtDNA molecules directly informs mtDNA state, recombination and petite genetics used in mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00268577	borderline	Physical restriction map of yeast mtDNA is foundational genome characterization but not itself an engineering method or measured functional part.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00268621	include	Directly characterizes mtDNA size in a cytoplasmic petite mutant, core mtDNA-state/petite biology relevant to mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00268641	borderline	Likely a study of 2,6-diaminopurine as a mitochondrial mutagen inducing petite (rho-) mutants, relevant to mtDNA mutagenesis/state but title alone doesn't confirm a transferable method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00268746	borderline	Concerns UV-induced petite (rho-) mutation and nuclear-cytoplasmic control of mitochondrial DNA repair, touching classic petite/mtDNA-damage biology but is a mechanistic genetics study rather than a directly transferable engineering method, and no abstract is available.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00268798	include	Classic yeast genetics study linking glucose/respiratory repression to mitochondrial genome (rho) stability and petite formation.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00269590	include	Genetic analysis of mtDNA copy number control in S. cerevisiae is directly within the mtDNA maintenance/copy-number criterion.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00269867	borderline	Title suggests a novel mitochondrial DNA endonuclease possibly relevant to mtDNA recombination/repair, but no abstract to confirm its role or utility as an engineering tool.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00270383	borderline	Ethidium bromide is a classic mtDNA-degrading agent used to generate rho0/petite yeast, but this title suggests a focus on sporulation biology rather than mtDNA engineering methodology, and no abstract is available to confirm the connection.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00270888	include	Genetic mapping of mitochondrial genome using drug-resistance and mit- markers via rho- clone population analysis — core mtDNA mapping methodology directly relevant to mitochondrial genome engineering.	fermlit screen, mtDNA rubric v1 (title pass)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00271146	include	Classic yeast genetics on oligomycin-resistance mutations (mitochondrial OLI loci vs nuclear genes) informs mitochondrial genetic markers and nucleo-mitochondrial interaction relevant to mtDNA engineering.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00271476	borderline	Classic cob-box intron mutant study of yeast mtDNA gene structure/splicing, informative about mitochondrial genome organization but not itself a clearly transferable engineering method.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
doi:10.1007/bf00271554	include	Yeast mitochondrial tRNA synthetase moonlighting as a group I intron splicing factor is mitochondrial mRNA/RNA processing biology directly relevant to engineering yeast mtDNA expression.	fermlit screen, mtDNA rubric v1 (abstract pass, no abstract available)	claude-sonnet-5	model	2026-09-22	yes	
